(0, 0.12200000137090683)
(10, 0.503600001335144)
(20, 0.5940999984741211)
(30, 0.741100013256073)
(40, 0.8881000280380249)
(50, 0.8960999846458435)
(60, 0.8680999875068665)
(70, 0.9235000014305115)
(80, 0.9300000071525574)
(90, 0.9348000288009644)
(100, 0.9283999800682068)
(110, 0.9355999827384949)
(120, 0.944100022315979)
(130, 0.9441999793052673)
(140, 0.9501000046730042)
(150, 0.9434999823570251)
(160, 0.9437000155448914)
(170, 0.9531000256538391)
(180, 0.9528999924659729)
(190, 0.9563000202178955)
(200, 0.9490000009536743)
(210, 0.9546999931335449)
(220, 0.9577000141143799)
(230, 0.9621999859809875)
(240, 0.9642999768257141)
(250, 0.9666000008583069)
(260, 0.9635999798774719)
(270, 0.9664000272750854)
(280, 0.9589999914169312)
(290, 0.9585000276565552)
(300, 0.9695000052452087)
(310, 0.9682999849319458)
(320, 0.9656000137329102)
(330, 0.96670001745224)
(340, 0.9722999930381775)
(350, 0.9717000126838684)
(360, 0.9695000052452087)
(370, 0.972100019454956)
(380, 0.9707000255584717)
(390, 0.968999981880188)
(400, 0.9639999866485596)
(410, 0.9721999764442444)
(420, 0.967199981212616)
(430, 0.9722999930381775)
(440, 0.9710000157356262)
(450, 0.9743000268936157)
(460, 0.9704999923706055)
(470, 0.9726999998092651)
(480, 0.9751999974250793)
(490, 0.9678000211715698)
(500, 0.972100019454956)
(510, 0.9757000207901001)
(520, 0.9677000045776367)
(530, 0.9739000201225281)
(540, 0.9789000153541565)
(550, 0.9775999784469604)
(560, 0.9765999913215637)
(570, 0.9745000004768372)
(580, 0.9772999882698059)
(590, 0.9761000275611877)
(600, 0.9725000262260437)
(610, 0.9739000201225281)
(620, 0.9764999747276306)
(630, 0.9761000275611877)
(640, 0.9761999845504761)
(650, 0.9761999845504761)
(660, 0.9749000072479248)
(670, 0.9753000140190125)
(680, 0.9775999784469604)
(690, 0.9765999913215637)
(700, 0.977400004863739)
(710, 0.9790999889373779)
(720, 0.9761999845504761)
(730, 0.9811999797821045)
(740, 0.9771999716758728)
(750, 0.9797999858856201)
(760, 0.9801999926567078)
(770, 0.9776999950408936)
(780, 0.9728000164031982)
(790, 0.9760000109672546)
(800, 0.9769999980926514)
(810, 0.9800000190734863)
(820, 0.9811000227928162)
(830, 0.9807999730110168)
(840, 0.9803000092506409)
(850, 0.9790999889373779)
(860, 0.9800000190734863)
(870, 0.9667999744415283)
(880, 0.9758999943733215)
(890, 0.9750999808311462)
(900, 0.9810000061988831)
(910, 0.9786999821662903)
(920, 0.9811000227928162)
(930, 0.9805999994277954)
(940, 0.9817000031471252)
(950, 0.9811999797821045)
(960, 0.9815999865531921)
(970, 0.9803000092506409)
(980, 0.9801999926567078)
(990, 0.9810000061988831)
(999, 0.9782999753952026)
