(0, 0.09520000219345093)
(10, 0.2500999867916107)
(20, 0.3070000112056732)
(30, 0.5202999711036682)
(40, 0.5940999984741211)
(50, 0.6887000203132629)
(60, 0.8715999722480774)
(70, 0.9049999713897705)
(80, 0.9246000051498413)
(90, 0.9271000027656555)
(100, 0.941100001335144)
(110, 0.9340000152587891)
(120, 0.939300000667572)
(130, 0.9290000200271606)
(140, 0.9433000087738037)
(150, 0.954800009727478)
(160, 0.9452999830245972)
(170, 0.9621000289916992)
(180, 0.9545999765396118)
(190, 0.9628999829292297)
(200, 0.9609000086784363)
(210, 0.9668999910354614)
(220, 0.9316999912261963)
(230, 0.9686999917030334)
(240, 0.9670000076293945)
(250, 0.9560999870300293)
(260, 0.9667999744415283)
(270, 0.9652000069618225)
(280, 0.9348999857902527)
(290, 0.9700000286102295)
(300, 0.9714999794960022)
(310, 0.9567000269889832)
(320, 0.9632999897003174)
(330, 0.97079998254776)
(340, 0.972599983215332)
(350, 0.9679999947547913)
(360, 0.941100001335144)
(370, 0.9620000123977661)
(380, 0.9635999798774719)
(390, 0.9732000231742859)
(400, 0.968999981880188)
(410, 0.9728000164031982)
(420, 0.958899974822998)
(430, 0.9760000109672546)
(440, 0.9643999934196472)
(450, 0.972100019454956)
(460, 0.973800003528595)
(470, 0.902400016784668)
(480, 0.9725000262260437)
(490, 0.9746000170707703)
(500, 0.9556000232696533)
(510, 0.9751999974250793)
(520, 0.9679999947547913)
(530, 0.9742000102996826)
(540, 0.9754999876022339)
(550, 0.9757000207901001)
(560, 0.968999981880188)
(570, 0.9754999876022339)
(580, 0.9751999974250793)
(590, 0.9771000146865845)
(600, 0.9649999737739563)
(610, 0.9678000211715698)
(620, 0.970300018787384)
(630, 0.9751999974250793)
(640, 0.9782999753952026)
(650, 0.9668999910354614)
(660, 0.968500018119812)
(670, 0.9725000262260437)
(680, 0.9757000207901001)
(690, 0.9761999845504761)
(700, 0.9761000275611877)
(710, 0.9611999988555908)
(720, 0.9760000109672546)
(730, 0.965399980545044)
(740, 0.9789999723434448)
(750, 0.9775000214576721)
(760, 0.9764000177383423)
(770, 0.9757999777793884)
(780, 0.977400004863739)
(790, 0.9771999716758728)
(800, 0.9757000207901001)
(810, 0.9761000275611877)
(820, 0.9735999703407288)
(830, 0.9767000079154968)
(840, 0.9632999897003174)
(850, 0.9650999903678894)
(860, 0.9717000126838684)
(870, 0.9803000092506409)
(880, 0.9765999913215637)
(890, 0.982200026512146)
(900, 0.9763000011444092)
(910, 0.9789000153541565)
(920, 0.9781000018119812)
(930, 0.9735999703407288)
(940, 0.9794999957084656)
(950, 0.9799000024795532)
(960, 0.9793000221252441)
(970, 0.9775000214576721)
(980, 0.9483000040054321)
(990, 0.9776999950408936)
(999, 0.9524000287055969)
