(0, 2.3106462955474854)
(10, 2.2707574367523193)
(20, 2.2951889038085938)
(30, 2.208892345428467)
(40, 1.0485429763793945)
(50, 0.5349882245063782)
(60, 0.43496832251548767)
(70, 0.36968982219696045)
(80, 0.2908845841884613)
(90, 0.26308050751686096)
(100, 0.28021833300590515)
(110, 0.35482287406921387)
(120, 0.23755823075771332)
(130, 0.22089192271232605)
(140, 0.18638892471790314)
(150, 0.18183469772338867)
(160, 0.18879196047782898)
(170, 0.17065247893333435)
(180, 0.235396608710289)
(190, 0.16092784702777863)
(200, 0.14300385117530823)
(210, 0.19842572510242462)
(220, 0.16934117674827576)
(230, 0.14310097694396973)
(240, 0.15673404932022095)
(250, 0.15881377458572388)
(260, 0.12062112987041473)
(270, 0.12427469342947006)
(280, 0.1455206573009491)
(290, 0.1304897964000702)
(300, 0.14506186544895172)
(310, 0.13250161707401276)
(320, 0.12955492734909058)
(330, 0.13582637906074524)
(340, 0.1383870542049408)
(350, 0.1041962280869484)
(360, 0.14062850177288055)
(370, 0.14386871457099915)
(380, 0.1298551708459854)
(390, 0.1264534741640091)
(400, 0.12193392217159271)
(410, 0.13232606649398804)
(420, 0.12135834991931915)
(430, 0.11172740161418915)
(440, 0.1045021340250969)
(450, 0.12191976606845856)
(460, 0.12783271074295044)
(470, 0.12560607492923737)
(480, 0.10842526704072952)
(490, 0.10518840700387955)
(500, 0.13961181044578552)
(510, 0.10447076708078384)
(520, 0.13080546259880066)
(530, 0.11783641576766968)
(540, 0.11202221363782883)
(550, 0.107188880443573)
(560, 0.0971817597746849)
(570, 0.10937383025884628)
(580, 0.11208737641572952)
(590, 0.11003392189741135)
(600, 0.0950983539223671)
(610, 0.12011003494262695)
(620, 0.11589875817298889)
(630, 0.11853191256523132)
(640, 0.11924561858177185)
(650, 0.09935913980007172)
(660, 0.11056767404079437)
(670, 0.1007881686091423)
(680, 0.09311732649803162)
(690, 0.11108224093914032)
(700, 0.09631923586130142)
(710, 0.10177189111709595)
(720, 0.11096896976232529)
(730, 0.09095263481140137)
(740, 0.09208521246910095)
(750, 0.10559426248073578)
(760, 0.08767236769199371)
(770, 0.10494300723075867)
(780, 0.08820334821939468)
(790, 0.09681995958089828)
(800, 0.09921456128358841)
(810, 0.08697476238012314)
(820, 0.0964624360203743)
(830, 0.10976473242044449)
(840, 0.08581119030714035)
(850, 0.09762848913669586)
(860, 0.10600598156452179)
(870, 0.11297117918729782)
(880, 0.10895685851573944)
(890, 0.10798098146915436)
(900, 0.09493159502744675)
(910, 0.09105674922466278)
(920, 0.08583629131317139)
(930, 0.10789145529270172)
(940, 0.09502915292978287)
(950, 0.1008940041065216)
(960, 0.11877047270536423)
(970, 0.0858672633767128)
(980, 0.11554408073425293)
(990, 0.10117361694574356)
(999, 0.08809302747249603)
