(0, 2.3049919605255127)
(10, 2.0508716106414795)
(20, 1.4675053358078003)
(30, 0.5430798530578613)
(40, 0.36513370275497437)
(50, 0.2927543520927429)
(60, 0.2758716940879822)
(70, 0.2826709747314453)
(80, 0.5245510339736938)
(90, 0.24223527312278748)
(100, 0.6796444058418274)
(110, 0.21699360013008118)
(120, 0.1980818510055542)
(130, 0.2361619919538498)
(140, 0.18411988019943237)
(150, 0.2103949636220932)
(160, 0.19480696320533752)
(170, 0.17707622051239014)
(180, 0.27502137422561646)
(190, 0.15528638660907745)
(200, 0.1459951102733612)
(210, 0.1610051989555359)
(220, 0.15043285489082336)
(230, 0.4593164920806885)
(240, 0.18075218796730042)
(250, 0.1595769077539444)
(260, 0.17704357206821442)
(270, 0.23100318014621735)
(280, 0.14937682449817657)
(290, 0.4941650927066803)
(300, 0.14366932213306427)
(310, 0.15406742691993713)
(320, 0.19912350177764893)
(330, 0.17568840086460114)
(340, 0.13411101698875427)
(350, 0.14288866519927979)
(360, 0.12694574892520905)
(370, 0.13690514862537384)
(380, 0.1208093985915184)
(390, 0.1402623951435089)
(400, 0.11493740230798721)
(410, 0.12022513151168823)
(420, 0.11908412724733353)
(430, 0.12491607666015625)
(440, 1.572749376296997)
(450, 0.20991481840610504)
(460, 0.15615254640579224)
(470, 0.14399603009223938)
(480, 0.15510854125022888)
(490, 0.11789172142744064)
(500, 0.1967412829399109)
(510, 0.1339491307735443)
(520, 0.12104141712188721)
(530, 0.14517350494861603)
(540, 0.14069201052188873)
(550, 0.1877567023038864)
(560, 0.13034769892692566)
(570, 0.1160159781575203)
(580, 0.12765522301197052)
(590, 0.12621697783470154)
(600, 0.12936897575855255)
(610, 0.10891836881637573)
(620, 0.1301398128271103)
(630, 0.10626283288002014)
(640, 0.14028491079807281)
(650, 0.10260246694087982)
(660, 0.18937452137470245)
(670, 0.10817563533782959)
(680, 0.09725261479616165)
(690, 0.1262996643781662)
(700, 0.11216700077056885)
(710, 0.10078351199626923)
(720, 1.5344337224960327)
(730, 0.18021313846111298)
(740, 0.19532690942287445)
(750, 0.15600860118865967)
(760, 0.1466810256242752)
(770, 0.13563713431358337)
(780, 0.1502389907836914)
(790, 0.11783555895090103)
(800, 0.13119818270206451)
(810, 0.29456818103790283)
(820, 0.11860982328653336)
(830, 0.11654175072908401)
(840, 0.112198106944561)
(850, 0.1118033304810524)
(860, 0.8033310770988464)
(870, 0.1232857033610344)
(880, 0.12497861683368683)
(890, 0.11977563798427582)
(900, 0.0989910438656807)
(910, 0.14110629260540009)
(920, 0.1394757330417633)
(930, 0.1100868284702301)
(940, 0.11275311559438705)
(950, 0.103664830327034)
(960, 0.1258324533700943)
(970, 0.13481366634368896)
(980, 0.09325653314590454)
(990, 0.1354748010635376)
