(0, 2.30833101272583)
(10, 2.2008769512176514)
(20, 0.8340891599655151)
(30, 1.002854347229004)
(40, 0.7519283890724182)
(50, 0.4531917870044708)
(60, 0.4986509680747986)
(70, 0.4621247947216034)
(80, 0.3303087055683136)
(90, 0.29047009348869324)
(100, 0.2927013337612152)
(110, 0.26072826981544495)
(120, 0.2706165909767151)
(130, 0.2640131711959839)
(140, 0.2470051497220993)
(150, 0.22127939760684967)
(160, 0.2908438444137573)
(170, 0.5023632049560547)
(180, 0.2051936239004135)
(190, 0.336978018283844)
(200, 0.18423250317573547)
(210, 0.19397130608558655)
(220, 0.181549534201622)
(230, 0.20040714740753174)
(240, 0.19606845080852509)
(250, 0.18657219409942627)
(260, 0.19293621182441711)
(270, 0.23294974863529205)
(280, 0.1800909787416458)
(290, 0.15903206169605255)
(300, 0.19235239923000336)
(310, 0.1654617339372635)
(320, 0.1918899565935135)
(330, 0.17061035335063934)
(340, 0.8057832717895508)
(350, 0.1570914089679718)
(360, 0.1540318876504898)
(370, 0.15634094178676605)
(380, 0.14025044441223145)
(390, 0.20944643020629883)
(400, 0.2415052056312561)
(410, 0.14735068380832672)
(420, 0.276009202003479)
(430, 0.14246121048927307)
(440, 0.16659210622310638)
(450, 0.14355793595314026)
(460, 0.15348097681999207)
(470, 0.15947933495044708)
(480, 0.12339559197425842)
(490, 0.14910387992858887)
(500, 0.1323271542787552)
(510, 0.45443812012672424)
(520, 0.14080500602722168)
(530, 0.13295765221118927)
(540, 0.1308538019657135)
(550, 0.12967291474342346)
(560, 0.12827548384666443)
(570, 0.1498926281929016)
(580, 0.13828442990779877)
(590, 0.13909105956554413)
(600, 0.1418124884366989)
(610, 0.12445735186338425)
(620, 0.12224947661161423)
(630, 0.13255523145198822)
(640, 0.13176657259464264)
(650, 0.2736934423446655)
(660, 0.13231049478054047)
(670, 0.1385498344898224)
(680, 0.1201074942946434)
(690, 0.12234166264533997)
(700, 0.6509649753570557)
(710, 0.12430239468812943)
(720, 0.11990008503198624)
(730, 0.12087767571210861)
(740, 0.14008525013923645)
(750, 0.12307066470384598)
(760, 0.11821670830249786)
(770, 0.13459692895412445)
(780, 0.12198969721794128)
(790, 0.12201239168643951)
(800, 0.11310025304555893)
(810, 0.1529613584280014)
(820, 0.11542392522096634)
(830, 0.10596444457769394)
(840, 0.12152198702096939)
(850, 0.11312510073184967)
(860, 1.7386746406555176)
(870, 0.20734232664108276)
(880, 0.16055023670196533)
(890, 0.1661674529314041)
(900, 0.1343097984790802)
(910, 0.12898387014865875)
(920, 0.12278200685977936)
(930, 0.12426671385765076)
(940, 0.12622608244419098)
(950, 0.11347230523824692)
(960, 0.1555125117301941)
(970, 0.11269544810056686)
(980, 0.1505707949399948)
(990, 0.10549050569534302)
