(0, 2.302701473236084)
(10, 1.6054904460906982)
(20, 1.0722086429595947)
(30, 1.8575935363769531)
(40, 0.591143012046814)
(50, 0.35581812262535095)
(60, 0.5494869947433472)
(70, 0.2592147886753082)
(80, 0.42471280694007874)
(90, 0.22660115361213684)
(100, 0.24755825102329254)
(110, 0.32006406784057617)
(120, 0.24526789784431458)
(130, 0.21688681840896606)
(140, 0.20299962162971497)
(150, 0.23088093101978302)
(160, 0.19264458119869232)
(170, 0.36058852076530457)
(180, 2.3272526264190674)
(190, 1.7519574165344238)
(200, 2.051494836807251)
(210, 1.207057237625122)
(220, 0.528889000415802)
(230, 1.0317020416259766)
(240, 0.6157194972038269)
(250, 0.39059871435165405)
(260, 0.6219905018806458)
(270, 0.27569085359573364)
(280, 0.2727350890636444)
(290, 0.2546442151069641)
(300, 0.2422584891319275)
(310, 0.23982888460159302)
(320, 0.22326090931892395)
(330, 0.2643268406391144)
(340, 0.22179853916168213)
(350, 0.20822353661060333)
(360, 3.895155906677246)
(370, 2.3170363903045654)
(380, 2.3077425956726074)
(390, 2.3026692867279053)
(400, 2.3019826412200928)
(410, 2.302953004837036)
(420, 2.3028676509857178)
(430, 2.302781105041504)
(440, 2.3018665313720703)
(450, 2.3031420707702637)
(460, 2.304081916809082)
(470, 2.3030567169189453)
(480, 2.3033485412597656)
(490, 2.3030104637145996)
(500, 2.302300214767456)
(510, 2.303395986557007)
(520, 2.3049545288085938)
(530, 2.3037617206573486)
(540, 2.304854393005371)
(550, 2.305415153503418)
(560, 2.3036811351776123)
(570, 2.3026983737945557)
(580, 2.302562952041626)
(590, 2.3034229278564453)
(600, 2.304098129272461)
(610, 2.30362606048584)
(620, 2.305086612701416)
(630, 2.3054254055023193)
(640, 2.3044114112854004)
(650, 2.3066608905792236)
(660, 2.3066444396972656)
(670, 2.3113739490509033)
(680, 2.3100664615631104)
(690, 2.306318998336792)
(700, 2.3103716373443604)
(710, 2.3078999519348145)
(720, 2.3205225467681885)
(730, 2.308626413345337)
(740, 2.3069727420806885)
(750, 2.3112080097198486)
(760, 2.3043606281280518)
(770, 2.307668447494507)
(780, 2.3111934661865234)
(790, 2.322600841522217)
(800, 2.306023120880127)
(810, 2.306953191757202)
(820, 2.313978672027588)
(830, 2.3079311847686768)
(840, 2.310250759124756)
(850, 2.331439733505249)
(860, 2.3304834365844727)
(870, 2.323441982269287)
(880, 2.30426287651062)
(890, 2.324422836303711)
(900, 2.3128623962402344)
(910, 2.3157899379730225)
(920, 2.3095507621765137)
(930, 2.309969186782837)
(940, 2.321132183074951)
(950, 2.3224985599517822)
(960, 2.3228063583374023)
(970, 2.3179352283477783)
(980, 2.3209147453308105)
(990, 2.3207778930664062)
