(0, 0.0617000013589859)
(10, 0.6389999985694885)
(20, 0.5809999704360962)
(30, 0.7735999822616577)
(40, 0.8906000256538391)
(50, 0.8805000185966492)
(60, 0.8885999917984009)
(70, 0.9157999753952026)
(80, 0.8870000243186951)
(90, 0.9067000150680542)
(100, 0.9290000200271606)
(110, 0.9352999925613403)
(120, 0.9323999881744385)
(130, 0.8212000131607056)
(140, 0.9384999871253967)
(150, 0.925599992275238)
(160, 0.859499990940094)
(170, 0.9217000007629395)
(180, 0.92330002784729)
(190, 0.9408000111579895)
(200, 0.9344000220298767)
(210, 0.9366000294685364)
(220, 0.9459999799728394)
(230, 0.95169997215271)
(240, 0.949999988079071)
(250, 0.9484999775886536)
(260, 0.8051000237464905)
(270, 0.6370000243186951)
(280, 0.9373000264167786)
(290, 0.9452000260353088)
(300, 0.9345999956130981)
(310, 0.9129999876022339)
(320, 0.9513999819755554)
(330, 0.9503999948501587)
(340, 0.9527000188827515)
(350, 0.9470000267028809)
(360, 0.9545000195503235)
(370, 0.9544000029563904)
(380, 0.9498000144958496)
(390, 0.9538000226020813)
(400, 0.11349999904632568)
(410, 0.11959999799728394)
(420, 0.4578999876976013)
(430, 0.5537999868392944)
(440, 0.5407999753952026)
(450, 0.545799970626831)
(460, 0.7652000188827515)
(470, 0.8065000176429749)
(480, 0.8147000074386597)
(490, 0.8901000022888184)
(500, 0.9143000245094299)
(510, 0.9042999744415283)
(520, 0.8375999927520752)
(530, 0.9265000224113464)
(540, 0.8797000050544739)
(550, 0.5432999730110168)
(560, 0.8511999845504761)
(570, 0.917900025844574)
(580, 0.8648999929428101)
(590, 0.9215999841690063)
(600, 0.919700026512146)
(610, 0.9293000102043152)
(620, 0.8312000036239624)
(630, 0.9204999804496765)
(640, 0.9312999844551086)
(650, 0.9352999925613403)
(660, 0.9460999965667725)
(670, 0.9426000118255615)
(680, 0.8141000270843506)
(690, 0.9236999750137329)
(700, 0.945900022983551)
(710, 0.8712000250816345)
(720, 0.9480000138282776)
(730, 0.9322999715805054)
(740, 0.9405999779701233)
(750, 0.9229999780654907)
(760, 0.9492999911308289)
(770, 0.9503999948501587)
(780, 0.19689999520778656)
(790, 0.10279999673366547)
(800, 0.11349999904632568)
(810, 0.10320000350475311)
(820, 0.10100000351667404)
(830, 0.11349999904632568)
(840, 0.11349999904632568)
(850, 0.09799999743700027)
(860, 0.11349999904632568)
(870, 0.11349999904632568)
(880, 0.10100000351667404)
(890, 0.09809999912977219)
(900, 0.10289999842643738)
(910, 0.11349999904632568)
(920, 0.09759999811649323)
(930, 0.4918000102043152)
(940, 0.10109999775886536)
(950, 0.1160999983549118)
(960, 0.11349999904632568)
(970, 0.11349999904632568)
(980, 0.11349999904632568)
(990, 0.11349999904632568)
