(0, 2.3202028274536133)
(10, 1.872805118560791)
(20, 1.3579400777816772)
(30, 0.9539467692375183)
(40, 0.3658294081687927)
(50, 0.35889315605163574)
(60, 0.22697314620018005)
(70, 0.1990523636341095)
(80, 0.20312444865703583)
(90, 0.17552843689918518)
(100, 0.18232040107250214)
(110, 0.14483638107776642)
(120, 0.14786045253276825)
(130, 0.1284143030643463)
(140, 0.1106598749756813)
(150, 0.10892807692289352)
(160, 0.12117499858140945)
(170, 0.10967850685119629)
(180, 0.10857971012592316)
(190, 0.09330230206251144)
(200, 0.24790339171886444)
(210, 0.09895290434360504)
(220, 0.0919162929058075)
(230, 0.08718524873256683)
(240, 0.0936705619096756)
(250, 0.0937686637043953)
(260, 0.07971657812595367)
(270, 0.09350312501192093)
(280, 0.07166828960180283)
(290, 0.09121815115213394)
(300, 0.06664247810840607)
(310, 0.06362465769052505)
(320, 0.08876275271177292)
(330, 0.06823866814374924)
(340, 0.07328818738460541)
(350, 0.07047537714242935)
(360, 0.06186129152774811)
(370, 0.061526618897914886)
(380, 0.06134698539972305)
(390, 0.06469007581472397)
(400, 0.0647791177034378)
(410, 0.07396908849477768)
(420, 0.05682869255542755)
(430, 0.07860636711120605)
(440, 0.07754901796579361)
(450, 0.05771220847964287)
(460, 0.05905092880129814)
(470, 0.07602710276842117)
(480, 0.06095742806792259)
(490, 0.06401178240776062)
(500, 0.0697217658162117)
(510, 0.060985907912254333)
(520, 0.05268830433487892)
(530, 0.05756989121437073)
(540, 0.05523435026407242)
(550, 0.0551946647465229)
(560, 0.054579347372055054)
(570, 0.0500212199985981)
(580, 0.05172693356871605)
(590, 0.05254027247428894)
(600, 0.054425597190856934)
(610, 0.05502672865986824)
(620, 0.04641972854733467)
(630, 0.05149615556001663)
(640, 0.06264946609735489)
(650, 0.048910073935985565)
(660, 0.04306839033961296)
(670, 0.047014955431222916)
(680, 0.04678669571876526)
(690, 0.046856123954057693)
(700, 0.04739836975932121)
(710, 0.050082266330718994)
(720, 0.046451713889837265)
(730, 0.04632118344306946)
(740, 0.05312173441052437)
(750, 0.043757565319538116)
(760, 0.04686562344431877)
(770, 0.06564511358737946)
(780, 0.04569035768508911)
(790, 0.04280620440840721)
(800, 0.050775907933712006)
(810, 0.04109060391783714)
(820, 0.0446605458855629)
(830, 0.04199010133743286)
(840, 0.04251309484243393)
(850, 0.03846518695354462)
(860, 0.042729973793029785)
(870, 0.04657957702875137)
(880, 0.042583029717206955)
(890, 0.04187944903969765)
(900, 0.03774261474609375)
(910, 0.04938165843486786)
(920, 0.03866327553987503)
(930, 0.0432509109377861)
(940, 0.03959858790040016)
(950, 0.03854816406965256)
(960, 0.041487544775009155)
(970, 0.04028565064072609)
(980, 0.04061384126543999)
(990, 0.03843247890472412)
(999, 0.05051889270544052)
