(0, 0.1266999989748001)
(10, 0.2248000055551529)
(20, 0.6962000131607056)
(30, 0.82669997215271)
(40, 0.7926999926567078)
(50, 0.8277999758720398)
(60, 0.9027000069618225)
(70, 0.8442999720573425)
(80, 0.8023999929428101)
(90, 0.9101999998092651)
(100, 0.8772000074386597)
(110, 0.887499988079071)
(120, 0.9132000207901001)
(130, 0.9291999936103821)
(140, 0.9194999933242798)
(150, 0.9322999715805054)
(160, 0.9132000207901001)
(170, 0.9347000122070312)
(180, 0.7792999744415283)
(190, 0.60589998960495)
(200, 0.4471000134944916)
(210, 0.6687999963760376)
(220, 0.9158999919891357)
(230, 0.9247000217437744)
(240, 0.9320999979972839)
(250, 0.9072999954223633)
(260, 0.9402999877929688)
(270, 0.875)
(280, 0.9366999864578247)
(290, 0.9345999956130981)
(300, 0.6341000199317932)
(310, 0.9241999983787537)
(320, 0.91839998960495)
(330, 0.9031999707221985)
(340, 0.9186000227928162)
(350, 0.8844000101089478)
(360, 0.914900004863739)
(370, 0.9136000275611877)
(380, 0.8866000175476074)
(390, 0.919700026512146)
(400, 0.9010000228881836)
(410, 0.9361000061035156)
(420, 0.9423999786376953)
(430, 0.9404000043869019)
(440, 0.9455000162124634)
(450, 0.9395999908447266)
(460, 0.9416999816894531)
(470, 0.9168999791145325)
(480, 0.934499979019165)
(490, 0.1324000060558319)
(500, 0.9387999773025513)
(510, 0.9397000074386597)
(520, 0.9449999928474426)
(530, 0.9258000254631042)
(540, 0.6556000113487244)
(550, 0.9476000070571899)
(560, 0.9429000020027161)
(570, 0.949999988079071)
(580, 0.9477999806404114)
(590, 0.9527000188827515)
(600, 0.9505000114440918)
(610, 0.9483000040054321)
(620, 0.9520000219345093)
(630, 0.9545000195503235)
(640, 0.9534000158309937)
(650, 0.9553999900817871)
(660, 0.4291999936103821)
(670, 0.11349999904632568)
(680, 0.27309998869895935)
(690, 0.28459998965263367)
(700, 0.741100013256073)
(710, 0.9212999939918518)
(720, 0.9265000224113464)
(730, 0.9358000159263611)
(740, 0.9408000111579895)
(750, 0.946399986743927)
(760, 0.8216000199317932)
(770, 0.9401999711990356)
(780, 0.9477999806404114)
(790, 0.9477999806404114)
(800, 0.9490000009536743)
(810, 0.9485999941825867)
(820, 0.9492999911308289)
(830, 0.9465000033378601)
(840, 0.9492999911308289)
(850, 0.8758999705314636)
(860, 0.9526000022888184)
(870, 0.9247000217437744)
(880, 0.10279999673366547)
(890, 0.7626000046730042)
(900, 0.9146000146865845)
(910, 0.9053000211715698)
(920, 0.8986999988555908)
(930, 0.9243999719619751)
(940, 0.9419000148773193)
(950, 0.9430000185966492)
(960, 0.9441999793052673)
(970, 0.8948000073432922)
(980, 0.9387000203132629)
(990, 0.9379000067710876)
