(0, 2.3062148094177246)
(10, 1.790126919746399)
(20, 0.883460283279419)
(30, 1.2940311431884766)
(40, 0.8837248086929321)
(50, 0.5319722294807434)
(60, 0.600601315498352)
(70, 0.4893025755882263)
(80, 0.3753513991832733)
(90, 0.37331879138946533)
(100, 0.313156396150589)
(110, 0.36413297057151794)
(120, 0.34636780619621277)
(130, 0.3323960602283478)
(140, 0.2730494737625122)
(150, 0.3715880811214447)
(160, 0.282792329788208)
(170, 0.2646079957485199)
(180, 0.24489973485469818)
(190, 0.26243144273757935)
(200, 0.250061959028244)
(210, 0.24582670629024506)
(220, 0.2355339527130127)
(230, 0.25659093260765076)
(240, 0.24205364286899567)
(250, 0.2179885059595108)
(260, 0.2259683907032013)
(270, 0.25426560640335083)
(280, 0.23818454146385193)
(290, 0.21916840970516205)
(300, 0.3129035532474518)
(310, 0.203581303358078)
(320, 0.22204945981502533)
(330, 0.18999558687210083)
(340, 0.24614495038986206)
(350, 0.2303573191165924)
(360, 0.21244551241397858)
(370, 0.2005089670419693)
(380, 0.19832715392112732)
(390, 0.2342110127210617)
(400, 0.21505607664585114)
(410, 0.1557941436767578)
(420, 0.1905083954334259)
(430, 0.18557444214820862)
(440, 0.22766855359077454)
(450, 0.19269424676895142)
(460, 0.18032832443714142)
(470, 0.265924870967865)
(480, 0.20346248149871826)
(490, 0.17347359657287598)
(500, 0.16063344478607178)
(510, 0.21177959442138672)
(520, 0.17867214977741241)
(530, 0.1768699437379837)
(540, 0.21484941244125366)
(550, 0.1545160710811615)
(560, 0.1941610872745514)
(570, 0.17782732844352722)
(580, 0.18733562529087067)
(590, 0.16877232491970062)
(600, 0.1604403257369995)
(610, 0.1865755170583725)
(620, 0.2070108950138092)
(630, 0.18113012611865997)
(640, 0.19064922630786896)
(650, 0.16172324120998383)
(660, 0.16273656487464905)
(670, 0.18524058163166046)
(680, 0.18752017617225647)
(690, 0.16225601732730865)
(700, 0.2150893360376358)
(710, 0.2130221426486969)
(720, 0.15693619847297668)
(730, 0.1336706131696701)
(740, 0.18012385070323944)
(750, 0.15356338024139404)
(760, 0.19072523713111877)
(770, 0.16178905963897705)
(780, 0.16463994979858398)
(790, 0.18231293559074402)
(800, 0.15213216841220856)
(810, 0.17595453560352325)
(820, 0.22550952434539795)
(830, 0.19304724037647247)
(840, 0.1536675989627838)
(850, 0.1497485637664795)
(860, 0.1580807864665985)
(870, 0.15371756255626678)
(880, 0.1649923175573349)
(890, 0.17875297367572784)
(900, 0.17989155650138855)
(910, 0.14606155455112457)
(920, 0.17536292970180511)
(930, 0.16149798035621643)
(940, 0.20218081772327423)
(950, 0.15209397673606873)
(960, 0.16636775434017181)
(970, 0.1605859249830246)
(980, 0.1656290590763092)
(990, 0.16473832726478577)
(999, 0.1570458561182022)
