(0, 0.10289999842643738)
(10, 0.43529999256134033)
(20, 0.6072999835014343)
(30, 0.8238000273704529)
(40, 0.8845999836921692)
(50, 0.9171000123023987)
(60, 0.9187999963760376)
(70, 0.911899983882904)
(80, 0.853600025177002)
(90, 0.9308000206947327)
(100, 0.8136000037193298)
(110, 0.9388999938964844)
(120, 0.9423999786376953)
(130, 0.9358999729156494)
(140, 0.95169997215271)
(150, 0.9449999928474426)
(160, 0.9455999732017517)
(170, 0.9503999948501587)
(180, 0.9144999980926514)
(190, 0.957099974155426)
(200, 0.9592000246047974)
(210, 0.953499972820282)
(220, 0.9577000141143799)
(230, 0.8465999960899353)
(240, 0.95169997215271)
(250, 0.955299973487854)
(260, 0.9492999911308289)
(270, 0.926800012588501)
(280, 0.9596999883651733)
(290, 0.8518000245094299)
(300, 0.9599999785423279)
(310, 0.9610000252723694)
(320, 0.9355999827384949)
(330, 0.9488000273704529)
(340, 0.9629999995231628)
(350, 0.9585000276565552)
(360, 0.9643999934196472)
(370, 0.961899995803833)
(380, 0.9641000032424927)
(390, 0.9603000283241272)
(400, 0.9664999842643738)
(410, 0.9639999866485596)
(420, 0.9674999713897705)
(430, 0.9610999822616577)
(440, 0.5640000104904175)
(450, 0.941100001335144)
(460, 0.9557999968528748)
(470, 0.9596999883651733)
(480, 0.9577000141143799)
(490, 0.9664999842643738)
(500, 0.9541000127792358)
(510, 0.9628000259399414)
(520, 0.9648000001907349)
(530, 0.9581999778747559)
(540, 0.9591000080108643)
(550, 0.9466999769210815)
(560, 0.9628999829292297)
(570, 0.9656999707221985)
(580, 0.9635000228881836)
(590, 0.9627000093460083)
(600, 0.9617000222206116)
(610, 0.9688000082969666)
(620, 0.9634000062942505)
(630, 0.9702000021934509)
(640, 0.9599000215530396)
(650, 0.9707000255584717)
(660, 0.9440000057220459)
(670, 0.9696999788284302)
(680, 0.9714999794960022)
(690, 0.9628000259399414)
(700, 0.9679999947547913)
(710, 0.9714999794960022)
(720, 0.684499979019165)
(730, 0.9513000249862671)
(740, 0.9488000273704529)
(750, 0.9578999876976013)
(760, 0.9606999754905701)
(770, 0.9623000025749207)
(780, 0.9563000202178955)
(790, 0.9696000218391418)
(800, 0.9641000032424927)
(810, 0.895799994468689)
(820, 0.9677000045776367)
(830, 0.9668999910354614)
(840, 0.9682999849319458)
(850, 0.968999981880188)
(860, 0.8614000082015991)
(870, 0.9671000242233276)
(880, 0.9667999744415283)
(890, 0.9686999917030334)
(900, 0.9714999794960022)
(910, 0.9609000086784363)
(920, 0.9592000246047974)
(930, 0.967199981212616)
(940, 0.9660999774932861)
(950, 0.9724000096321106)
(960, 0.963100016117096)
(970, 0.9627000093460083)
(980, 0.9735000133514404)
(990, 0.9589999914169312)
