(0, 2.2981503009796143)
(10, 1.7049810886383057)
(20, 1.235195279121399)
(30, 0.9131948351860046)
(40, 0.4351119101047516)
(50, 0.4061080813407898)
(60, 0.43347254395484924)
(70, 0.29843953251838684)
(80, 0.28168943524360657)
(90, 0.26188141107559204)
(100, 0.2750968039035797)
(110, 0.24527432024478912)
(120, 0.23828737437725067)
(130, 0.2177555412054062)
(140, 0.20746411383152008)
(150, 0.207015261054039)
(160, 0.22459189593791962)
(170, 0.1958969682455063)
(180, 0.1906871348619461)
(190, 0.19077180325984955)
(200, 0.20539170503616333)
(210, 0.21274641156196594)
(220, 0.18257057666778564)
(230, 0.17183798551559448)
(240, 0.1553947627544403)
(250, 0.14937879145145416)
(260, 0.14961537718772888)
(270, 0.16609320044517517)
(280, 0.1817932277917862)
(290, 0.18070517480373383)
(300, 0.1449618935585022)
(310, 0.151000514626503)
(320, 0.1601511538028717)
(330, 0.1362602263689041)
(340, 0.1414136290550232)
(350, 0.1321277916431427)
(360, 0.13686035573482513)
(370, 0.12652327120304108)
(380, 0.13468530774116516)
(390, 0.14043253660202026)
(400, 0.14838993549346924)
(410, 0.14105774462223053)
(420, 0.15960818529129028)
(430, 0.14591746032238007)
(440, 0.14311012625694275)
(450, 0.12375377118587494)
(460, 0.139240562915802)
(470, 0.14164359867572784)
(480, 0.12456157058477402)
(490, 0.1495208740234375)
(500, 0.142560675740242)
(510, 0.11744318902492523)
(520, 0.1653672605752945)
(530, 0.14223165810108185)
(540, 0.11605644226074219)
(550, 0.1023600846529007)
(560, 0.1284196674823761)
(570, 0.12998752295970917)
(580, 0.12440083920955658)
(590, 0.12854020297527313)
(600, 0.13903237879276276)
(610, 0.12933741509914398)
(620, 0.10705048590898514)
(630, 0.10737898200750351)
(640, 0.12352022528648376)
(650, 0.12666693329811096)
(660, 0.144881471991539)
(670, 0.11859338730573654)
(680, 0.12361165881156921)
(690, 0.12422005832195282)
(700, 0.12737196683883667)
(710, 0.10100871324539185)
(720, 0.1137787476181984)
(730, 0.10775410383939743)
(740, 0.11842570453882217)
(750, 0.11576426774263382)
(760, 0.10283693671226501)
(770, 0.1339545100927353)
(780, 0.14040641486644745)
(790, 0.1255117505788803)
(800, 0.10490275919437408)
(810, 0.09757658839225769)
(820, 0.11577261984348297)
(830, 0.11344649642705917)
(840, 0.10697902739048004)
(850, 0.10090237110853195)
(860, 0.09465211629867554)
(870, 0.1536385864019394)
(880, 0.12325993925333023)
(890, 0.12227976322174072)
(900, 0.09887480735778809)
(910, 0.11420819163322449)
(920, 0.1204686388373375)
(930, 0.11990047246217728)
(940, 0.1121148094534874)
(950, 0.11943449825048447)
(960, 0.1034165769815445)
(970, 0.10751235485076904)
(980, 0.10204799473285675)
(990, 0.12239869683980942)
(999, 0.11335035413503647)
