(0, 0.11150000244379044)
(10, 0.24459999799728394)
(20, 0.40209999680519104)
(30, 0.5776000022888184)
(40, 0.784600019454956)
(50, 0.847100019454956)
(60, 0.9081000089645386)
(70, 0.9165999889373779)
(80, 0.9222999811172485)
(90, 0.9271000027656555)
(100, 0.9284999966621399)
(110, 0.9312000274658203)
(120, 0.9340999722480774)
(130, 0.9419000148773193)
(140, 0.9416999816894531)
(150, 0.9009000062942505)
(160, 0.9478999972343445)
(170, 0.9509000182151794)
(180, 0.9509000182151794)
(190, 0.9502000212669373)
(200, 0.9537000060081482)
(210, 0.9513000249862671)
(220, 0.9559999704360962)
(230, 0.9544000029563904)
(240, 0.9519000053405762)
(250, 0.9546999931335449)
(260, 0.9603999853134155)
(270, 0.9272000193595886)
(280, 0.9588000178337097)
(290, 0.9581000208854675)
(300, 0.9602000117301941)
(310, 0.9589999914169312)
(320, 0.9634000062942505)
(330, 0.9544000029563904)
(340, 0.9643999934196472)
(350, 0.9585000276565552)
(360, 0.9650999903678894)
(370, 0.9593999981880188)
(380, 0.9501000046730042)
(390, 0.9609000086784363)
(400, 0.9605000019073486)
(410, 0.9660999774932861)
(420, 0.9666000008583069)
(430, 0.965499997138977)
(440, 0.9610999822616577)
(450, 0.9587000012397766)
(460, 0.9674000144004822)
(470, 0.9595999717712402)
(480, 0.7179999947547913)
(490, 0.9384999871253967)
(500, 0.9478999972343445)
(510, 0.949400007724762)
(520, 0.9524999856948853)
(530, 0.9559000134468079)
(540, 0.9567000269889832)
(550, 0.9585999846458435)
(560, 0.9610000252723694)
(570, 0.9599999785423279)
(580, 0.9614999890327454)
(590, 0.9646999835968018)
(600, 0.9639999866485596)
(610, 0.9635999798774719)
(620, 0.9656000137329102)
(630, 0.96670001745224)
(640, 0.9641000032424927)
(650, 0.9667999744415283)
(660, 0.9657999873161316)
(670, 0.9671000242233276)
(680, 0.9681000113487244)
(690, 0.9678000211715698)
(700, 0.9668999910354614)
(710, 0.9700000286102295)
(720, 0.9696000218391418)
(730, 0.9688000082969666)
(740, 0.9696000218391418)
(750, 0.9710999727249146)
(760, 0.9724000096321106)
(770, 0.9735999703407288)
(780, 0.9728000164031982)
(790, 0.9053000211715698)
(800, 0.9664000272750854)
(810, 0.9688000082969666)
(820, 0.9703999757766724)
(830, 0.9726999998092651)
(840, 0.972100019454956)
(850, 0.9689000248908997)
(860, 0.9740999937057495)
(870, 0.9717000126838684)
(880, 0.973800003528595)
(890, 0.9751999974250793)
(900, 0.974399983882904)
(910, 0.9732999801635742)
(920, 0.9742000102996826)
(930, 0.9745000004768372)
(940, 0.9750000238418579)
(950, 0.9724000096321106)
(960, 0.9757999777793884)
(970, 0.9751999974250793)
(980, 0.972000002861023)
(990, 0.974399983882904)
