(0, 2.3099050521850586)
(10, 2.1982035636901855)
(20, 0.9902191162109375)
(30, 0.6570865511894226)
(40, 0.6803061962127686)
(50, 0.5832979679107666)
(60, 0.3582379221916199)
(70, 0.4935247600078583)
(80, 0.8918166756629944)
(90, 0.305907279253006)
(100, 0.47603681683540344)
(110, 0.38571348786354065)
(120, 0.2898320257663727)
(130, 0.2496459186077118)
(140, 0.27079644799232483)
(150, 0.22779208421707153)
(160, 0.2833210527896881)
(170, 0.2293432056903839)
(180, 0.6508075594902039)
(190, 1.9848347902297974)
(200, 2.362358331680298)
(210, 1.208531379699707)
(220, 0.33093997836112976)
(230, 0.27711424231529236)
(240, 0.22998107969760895)
(250, 0.30422264337539673)
(260, 0.20939941704273224)
(270, 0.44109082221984863)
(280, 0.21380610764026642)
(290, 0.22021281719207764)
(300, 1.1400827169418335)
(310, 0.2590467631816864)
(320, 0.2813674211502075)
(330, 0.3159990608692169)
(340, 0.2661155164241791)
(350, 0.3649963438510895)
(360, 0.26591262221336365)
(370, 0.2866833806037903)
(380, 0.33969420194625854)
(390, 0.26472848653793335)
(400, 0.3033498525619507)
(410, 0.20868761837482452)
(420, 0.19444292783737183)
(430, 0.200897216796875)
(440, 0.19765476882457733)
(450, 0.20032331347465515)
(460, 0.18671734631061554)
(470, 0.27370569109916687)
(480, 0.21205036342144012)
(490, 2.303689956665039)
(500, 0.225889652967453)
(510, 0.2093864530324936)
(520, 0.18959984183311462)
(530, 0.2523682713508606)
(540, 0.9867960810661316)
(550, 0.1778547465801239)
(560, 0.19103111326694489)
(570, 0.17044003307819366)
(580, 0.17531859874725342)
(590, 0.15728409588336945)
(600, 0.16852569580078125)
(610, 0.17715667188167572)
(620, 0.15844303369522095)
(630, 0.15855371952056885)
(640, 0.1555069535970688)
(650, 0.1513032168149948)
(660, 2.6914145946502686)
(670, 2.3359122276306152)
(680, 2.0534510612487793)
(690, 1.9664371013641357)
(700, 0.8832703828811646)
(710, 0.26427337527275085)
(720, 0.2412434071302414)
(730, 0.21280241012573242)
(740, 0.1990942806005478)
(750, 0.18426662683486938)
(760, 0.8089646100997925)
(770, 0.21746546030044556)
(780, 0.18626165390014648)
(790, 0.1849898248910904)
(800, 0.17781521379947662)
(810, 0.1772995889186859)
(820, 0.183185875415802)
(830, 0.18962545692920685)
(840, 0.17530116438865662)
(850, 0.43082231283187866)
(860, 0.16306014358997345)
(870, 0.2327190488576889)
(880, 2.529012680053711)
(890, 1.0724478960037231)
(900, 0.2772325873374939)
(910, 0.28982046246528625)
(920, 0.30532020330429077)
(930, 0.23965194821357727)
(940, 0.2004932463169098)
(950, 0.19632568955421448)
(960, 0.19573526084423065)
(970, 0.3418251872062683)
(980, 0.20350198447704315)
(990, 0.21719582378864288)
